Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
HAM,132.474,1.0,1.0,,30.282,63.308,MEDIUM,Ferrari,False,2025,Saudi Arabia
LAW,108.219,1.0,1.0,,41.928,34.975,MEDIUM,Racing Bulls,False,2025,United States
HAM,89.406,1.0,1.0,,39.263,21.925,HARD,Ferrari,False,2025,Monaco
LEC,188.456,1.0,1.0,,82.6,48.89,INTERMEDIATE,Ferrari,False,2025,Belgium
RUS,99.582,1.0,1.0,,42.305,23.82,SOFT,Mercedes,False,2025,Bahrain
NOR,184.619,1.0,1.0,,84.158,46.473,INTERMEDIATE,McLaren,False,2025,Belgium
OCO,152.985,1.0,1.0,,64.655,39.544,HARD,Haas F1 Team,False,2025,Azerbaijan
LAW,91.895,1.0,1.0,,32.199,23.587,MEDIUM,Racing Bulls,False,2025,Hungary
ANT,87.381,1.0,1.0,,34.011,24.402,SOFT,Mercedes,False,2025,Spain
STR,108.838,1.0,1.0,,45.459,25.112,SOFT,Aston Martin,False,2025,Bahrain
HUL,103.858,1.0,1.0,,44.057,18.918,MEDIUM,Kick Sauber,False,2025,Japan
ANT,89.572,1.0,1.0,,34.991,21.732,SOFT,Mercedes,False,2025,Mexico
GAS,116.341,1.0,1.0,,47.764,29.755,MEDIUM,Alpine,False,2025,Singapore
LAW,104.886,1.0,1.0,,34.157,48.821,MEDIUM,Racing Bulls,False,2025,Austria
ALB,84.528,1.0,1.0,,28.307,23.575,MEDIUM,Williams,False,2025,Netherlands
RUS,100.282,1.0,1.0,,30.02,42.264,MEDIUM,Mercedes,False,2025,China
STR,108.838,1.0,1.0,,45.459,25.112,SOFT,Aston Martin,False,2025,Bahrain
RUS,104.377,1.0,1.0,,41.045,33.837,MEDIUM,Mercedes,False,2025,United States
ALB,95.288,1.0,1.0,,35.644,23.125,HARD,Williams,False,2025,Mexico
PIA,185.558,1.0,1.0,,82.953,46.768,INTERMEDIATE,McLaren,False,2025,Belgium
SAI,99.01,1.0,1.0,,39.538,35.634,MEDIUM,Williams,False,2025,United Arab Emirates
OCO,95.396,1.0,1.0,,33.49,24.019,MEDIUM,Haas F1 Team,False,2025,Hungary
HUL,141.221,1.0,1.0,,22.276,68.947,INTERMEDIATE,Kick Sauber,False,2025,Australia
SAI,106.371,1.0,1.0,,41.68,34.39,MEDIUM,Williams,False,2025,United States
PIA,106.982,1.0,1.0,,43.67,29.418,MEDIUM,McLaren,False,2025,Singapore
GAS,95.676,1.0,1.0,,29.724,28.616,HARD,Alpine,False,2025,Italy
STR,93.936,1.0,1.0,,32.185,29.244,HARD,Aston Martin,False,2025,Italy
STR,114.213,1.0,1.0,,43.719,30.011,INTERMEDIATE,Aston Martin,False,2025,United Kingdom
HAM,100.279,1.0,1.0,,43.278,18.361,HARD,Ferrari,False,2025,Japan
ALO,94.98,1.0,1.0,,38.662,34.166,MEDIUM,Aston Martin,False,2025,United Arab Emirates
PIA,87.992,1.0,1.0,,30.023,28.116,MEDIUM,McLaren,False,2025,Italy
OCO,93.184,1.0,1.0,,31.35,29.494,HARD,Haas F1 Team,False,2025,Italy
SAI,92.424,1.0,1.0,,31.052,29.14,MEDIUM,Williams,False,2025,Italy
SAI,91.371,1.0,1.0,,30.052,25.775,MEDIUM,Williams,False,2025,Qatar
LAW,111.941,1.0,1.0,,46.282,29.165,MEDIUM,Racing Bulls,False,2025,Singapore
TSU,104.935,1.0,1.0,,43.866,24.626,SOFT,Red Bull Racing,False,2025,Bahrain
HAD,96.661,1.0,1.0,,39.231,34.447,MEDIUM,Racing Bulls,False,2025,United Arab Emirates
ANT,98.965,1.0,1.0,,42.791,18.168,MEDIUM,Mercedes,False,2025,Japan
BOR,109.461,1.0,1.0,,42.984,34.343,SOFT,Kick Sauber,False,2025,United States
TSU,112.897,1.0,1.0,,42.999,29.852,INTERMEDIATE,Red Bull Racing,False,2025,United Kingdom
LAW,103.463,1.0,1.0,,44.632,18.652,MEDIUM,Racing Bulls,False,2025,Japan
COL,110.067,1.0,1.0,,42.851,35.088,MEDIUM,Alpine,False,2025,United States
GAS,94.327,1.0,1.0,,25.475,31.76,HARD,Alpine,False,2025,Canada
LEC,101.677,1.0,1.0,,40.22,33.272,SOFT,Ferrari,False,2025,United States
OCO,109.28,1.0,1.0,,42.379,34.882,HARD,Haas F1 Team,False,2025,United States
BEA,139.932,1.0,1.0,,42.114,64.803,MEDIUM,Haas F1 Team,False,2025,Monaco
GAS,112.223,1.0,1.0,,40.955,39.268,MEDIUM,Alpine,False,2025,Monaco
BEA,136.342,1.0,1.0,,46.851,38.669,HARD,Haas F1 Team,False,2025,United Kingdom
HAM,100.792,1.0,1.0,,30.143,42.199,MEDIUM,Ferrari,False,2025,China
LAW,108.467,1.0,1.0,,45.461,25.158,MEDIUM,Racing Bulls,False,2025,Bahrain
LEC,101.763,1.0,1.0,,30.463,42.227,MEDIUM,Ferrari,False,2025,China
ALO,105.761,1.0,1.0,,31.518,43.687,MEDIUM,Aston Martin,False,2025,China
PIA,104.08,1.0,1.0,,40.876,33.932,MEDIUM,McLaren,False,2025,United States
SAI,133.455,1.0,1.0,,30.492,63.293,MEDIUM,Williams,False,2025,Saudi Arabia
PIA,98.344,1.0,1.0,,28.932,41.859,MEDIUM,McLaren,False,2025,China
LEC,94.624,1.0,1.0,,38.861,33.83,MEDIUM,Ferrari,False,2025,United Arab Emirates
STR,91.307,1.0,1.0,,31.903,23.566,MEDIUM,Aston Martin,False,2025,Hungary
SAI,84.115,1.0,1.0,,28.324,23.268,MEDIUM,Williams,False,2025,Netherlands
SAI,92.413,1.0,1.0,,40.273,22.102,HARD,Williams,False,2025,Monaco
HAM,90.49,1.0,1.0,,31.219,28.299,MEDIUM,Ferrari,False,2025,Italy
NOR,140.756,1.0,1.0,,54.376,40.498,MEDIUM,McLaren,False,2025,Azerbaijan
STR,147.285,1.0,1.0,,62.795,37.217,MEDIUM,Aston Martin,False,2025,Azerbaijan
BEA,88.984,1.0,1.0,,34.608,21.665,SOFT,Haas F1 Team,False,2025,Mexico
PIA,98.693,1.0,1.0,,42.13,23.956,SOFT,McLaren,False,2025,Bahrain
PIA,106.554,1.0,1.0,,41.49,28.951,INTERMEDIATE,McLaren,False,2025,United Kingdom
ALB,96.0,1.0,1.0,,33.707,24.261,SOFT,Williams,False,2025,Hungary
LAW,148.795,1.0,1.0,,30.971,64.122,INTERMEDIATE,Red Bull Racing,False,2025,Australia
BEA,83.362,1.0,1.0,,40.536,16.985,SOFT,Haas F1 Team,False,2025,Brazil
HUL,87.451,1.0,1.0,,29.183,23.985,SOFT,Kick Sauber,False,2025,Netherlands
ALB,137.291,1.0,1.0,,31.58,64.696,MEDIUM,Williams,False,2025,Saudi Arabia
ALO,89.645,1.0,1.0,,30.38,28.63,MEDIUM,Aston Martin,False,2025,Italy
BEA,144.14,1.0,1.0,,39.552,62.157,MEDIUM,Haas F1 Team,False,2025,Saudi Arabia
ALB,112.18,1.0,1.0,,43.343,30.001,INTERMEDIATE,Williams,False,2025,United Kingdom
COL,98.774,1.0,1.0,,30.844,26.571,HARD,Alpine,False,2025,Qatar
ANT,91.686,1.0,1.0,,31.496,28.871,MEDIUM,Mercedes,False,2025,Italy
RUS,104.377,1.0,1.0,,41.045,33.837,MEDIUM,Mercedes,False,2025,United States
NOR,85.741,1.0,1.0,,25.474,31.474,HARD,McLaren,False,2025,Canada
VER,82.549,1.0,1.0,,24.494,30.987,MEDIUM,Red Bull Racing,False,2025,Canada
GAS,106.04,1.0,1.0,,31.034,43.277,MEDIUM,Alpine,False,2025,China
GAS,108.733,1.0,1.0,,42.211,34.772,MEDIUM,Alpine,False,2025,United States
ALO,105.786,1.0,1.0,,44.353,24.669,MEDIUM,Aston Martin,False,2025,Bahrain
BEA,105.942,1.0,1.0,,41.451,34.422,MEDIUM,Haas F1 Team,False,2025,United States
BEA,90.837,1.0,1.0,,34.847,25.205,SOFT,Haas F1 Team,False,2025,Spain
NOR,78.067,1.0,1.0,,37.52,16.996,MEDIUM,McLaren,False,2025,Brazil
BOR,109.307,1.0,1.0,,45.871,25.386,MEDIUM,Kick Sauber,False,2025,Bahrain
ALO,89.539,1.0,1.0,,31.021,23.419,MEDIUM,Aston Martin,False,2025,Hungary
BOR,87.716,1.0,1.0,,29.237,23.827,MEDIUM,Kick Sauber,False,2025,Netherlands
HAD,88.411,1.0,1.0,,34.329,24.794,SOFT,Racing Bulls,False,2025,Spain
RUS,97.985,1.0,1.0,,42.5,18.149,MEDIUM,Mercedes,False,2025,Japan
ALO,110.169,1.0,1.0,,46.102,29.043,SOFT,Aston Martin,False,2025,Singapore
LAW,143.086,1.0,1.0,,38.681,62.302,MEDIUM,Racing Bulls,False,2025,Saudi Arabia
OCO,115.463,1.0,1.0,,48.335,29.653,MEDIUM,Haas F1 Team,False,2025,Singapore
ALO,105.927,1.0,1.0,,33.672,49.509,MEDIUM,Aston Martin,False,2025,Austria
LAW,93.554,1.0,1.0,,31.422,29.496,SOFT,Racing Bulls,False,2025,Italy
LAW,83.53,1.0,1.0,,27.865,23.421,MEDIUM,Racing Bulls,False,2025,Netherlands
TSU,97.567,1.0,1.0,,39.515,34.714,HARD,Red Bull Racing,False,2025,United Arab Emirates
BOR,98.152,1.0,1.0,,31.75,27.018,MEDIUM,Kick Sauber,False,2025,Qatar
BOR,114.057,1.0,1.0,,47.978,28.993,MEDIUM,Kick Sauber,False,2025,Singapore
STR,98.154,1.0,1.0,,31.489,27.447,MEDIUM,Aston Martin,False,2025,Qatar
ALB,84.43,1.0,1.0,,40.894,17.198,MEDIUM,Williams,False,2025,Brazil
BEA,105.942,1.0,1.0,,41.451,34.422,MEDIUM,Haas F1 Team,False,2025,United States
HAD,108.113,1.0,1.0,,46.177,24.661,SOFT,Racing Bulls,False,2025,Bahrain
BEA,106.874,1.0,1.0,,44.929,24.432,SOFT,Haas F1 Team,False,2025,Bahrain
HUL,113.433,1.0,1.0,,43.027,29.856,INTERMEDIATE,Kick Sauber,False,2025,United Kingdom
OCO,111.782,1.0,1.0,,33.57,54.166,MEDIUM,Haas F1 Team,False,2025,Austria
HUL,152.918,1.0,1.0,,66.884,37.511,HARD,Kick Sauber,False,2025,Azerbaijan
BOR,90.735,1.0,1.0,,31.697,23.417,MEDIUM,Kick Sauber,False,2025,Hungary
STR,110.361,1.0,1.0,,43.074,34.806,SOFT,Aston Martin,False,2025,United States
HAD,89.263,1.0,1.0,,26.2,32.61,MEDIUM,Racing Bulls,False,2025,Canada
ANT,107.862,1.0,1.0,,44.263,28.907,MEDIUM,Mercedes,False,2025,Singapore
STR,106.103,1.0,1.0,,44.8,18.939,SOFT,Aston Martin,False,2025,Japan
VER,94.725,1.0,1.0,,41.962,18.147,MEDIUM,Red Bull Racing,False,2025,Japan
HAD,133.171,1.0,1.0,,45.799,37.873,MEDIUM,Racing Bulls,False,2025,United Kingdom
HAM,144.51,1.0,1.0,,59.993,37.961,HARD,Ferrari,False,2025,Azerbaijan
RUS,130.567,1.0,1.0,,46.483,37.692,HARD,Mercedes,False,2025,United Kingdom
DOO,105.172,1.0,1.0,,43.936,24.529,SOFT,Alpine,False,2025,Bahrain
HUL,88.901,1.0,1.0,,33.937,24.907,SOFT,Kick Sauber,False,2025,Spain
TSU,91.278,1.0,1.0,,31.382,28.985,MEDIUM,Red Bull Racing,False,2025,Italy
OCO,87.199,1.0,1.0,,29.132,24.024,HARD,Haas F1 Team,False,2025,Netherlands
VER,87.02,1.0,1.0,,38.394,21.759,HARD,Red Bull Racing,False,2025,Monaco
ALB,99.757,1.0,1.0,,39.827,35.799,SOFT,Williams,False,2025,United Arab Emirates
NOR,102.447,1.0,1.0,,40.436,33.432,MEDIUM,McLaren,False,2025,United States
HAD,94.878,1.0,1.0,,29.816,28.549,HARD,Racing Bulls,False,2025,Italy
HUL,96.304,1.0,1.0,,33.842,24.271,SOFT,Kick Sauber,False,2025,Hungary
LEC,143.109,1.0,1.0,,55.939,40.967,MEDIUM,Ferrari,False,2025,Azerbaijan
NOR,117.099,1.0,1.0,,20.913,54.007,INTERMEDIATE,McLaren,False,2025,Australia
ANT,100.726,1.0,1.0,,39.754,36.43,HARD,Mercedes,False,2025,United Arab Emirates
NOR,99.268,1.0,1.0,,29.65,41.8,MEDIUM,McLaren,False,2025,China
ALB,106.629,1.0,1.0,,44.973,24.627,SOFT,Williams,False,2025,Bahrain
OCO,97.07,1.0,1.0,,39.668,34.309,MEDIUM,Haas F1 Team,False,2025,United Arab Emirates
OCO,109.28,1.0,1.0,,42.379,34.882,HARD,Haas F1 Team,False,2025,United States
LAW,93.298,1.0,1.0,,25.378,31.652,HARD,Racing Bulls,False,2025,Canada
BOR,92.601,1.0,1.0,,35.638,22.277,MEDIUM,Kick Sauber,False,2025,Mexico
TSU,96.981,1.0,1.0,,31.863,26.668,MEDIUM,Red Bull Racing,False,2025,Qatar
OCO,104.763,1.0,1.0,,44.392,18.674,HARD,Haas F1 Team,False,2025,Japan
HAM,83.037,1.0,1.0,,27.712,23.269,MEDIUM,Ferrari,False,2025,Netherlands
GAS,94.307,1.0,1.0,,36.049,22.877,MEDIUM,Alpine,False,2025,Mexico
SAI,92.118,1.0,1.0,,35.753,22.332,MEDIUM,Williams,False,2025,Mexico
PIA,90.649,1.0,1.0,,34.398,22.103,SOFT,McLaren,False,2025,Mexico
OCO,114.646,1.0,1.0,,43.16,30.045,INTERMEDIATE,Haas F1 Team,False,2025,United Kingdom
BOR,145.564,1.0,1.0,,58.901,54.994,MEDIUM,Kick Sauber,False,2025,Monaco
BOR,102.691,1.0,1.0,,33.604,47.118,MEDIUM,Kick Sauber,False,2025,Austria
VER,87.817,1.0,1.0,,34.363,21.461,MEDIUM,Red Bull Racing,False,2025,Mexico
NOR,95.761,1.0,1.0,,42.21,18.262,MEDIUM,McLaren,False,2025,Japan
OCO,91.068,1.0,1.0,,34.492,22.147,SOFT,Haas F1 Team,False,2025,Mexico
STR,86.274,1.0,1.0,,41.4,17.463,HARD,Aston Martin,False,2025,Brazil
SAI,90.973,1.0,1.0,,26.769,32.971,HARD,Williams,False,2025,Canada
HAD,108.113,1.0,1.0,,46.177,24.661,SOFT,Racing Bulls,False,2025,Bahrain
SAI,111.254,1.0,1.0,,43.19,30.173,INTERMEDIATE,Williams,False,2025,United Kingdom
BOR,135.202,1.0,1.0,,46.265,38.544,MEDIUM,Kick Sauber,False,2025,United Kingdom
STR,110.361,1.0,1.0,,43.074,34.806,SOFT,Aston Martin,False,2025,United States
TSU,106.739,1.0,1.0,,41.697,34.364,MEDIUM,Red Bull Racing,False,2025,United States
ALO,145.739,1.0,1.0,,60.875,37.876,MEDIUM,Aston Martin,False,2025,Azerbaijan
LAW,89.953,1.0,1.0,,34.547,25.211,SOFT,Racing Bulls,False,2025,Spain
HUL,107.315,1.0,1.0,,42.01,34.689,MEDIUM,Kick Sauber,False,2025,United States
HAD,111.047,1.0,1.0,,43.309,35.056,HARD,Racing Bulls,False,2025,United States
GAS,108.733,1.0,1.0,,42.211,34.772,MEDIUM,Alpine,False,2025,United States
BEA,91.914,1.0,1.0,,31.002,29.046,MEDIUM,Haas F1 Team,False,2025,Italy
HUL,118.625,1.0,1.0,,34.93,60.162,SOFT,Kick Sauber,False,2025,Austria
COL,112.427,1.0,1.0,,46.412,29.19,SOFT,Alpine,False,2025,Singapore
NOR,108.196,1.0,1.0,,42.322,29.525,INTERMEDIATE,McLaren,False,2025,United Kingdom
LEC,107.564,1.0,1.0,,44.347,29.204,MEDIUM,Ferrari,False,2025,Singapore
PIA,96.482,1.0,1.0,,42.151,18.336,MEDIUM,McLaren,False,2025,Japan
SAI,93.954,1.0,1.0,,32.795,24.023,SOFT,Williams,False,2025,Hungary
BEA,91.914,1.0,1.0,,31.002,29.046,MEDIUM,Haas F1 Team,False,2025,Italy
ANT,103.363,1.0,1.0,,44.112,24.317,SOFT,Mercedes,False,2025,Bahrain
LEC,97.371,1.0,1.0,,42.344,18.096,MEDIUM,Ferrari,False,2025,Japan
SAI,106.371,1.0,1.0,,41.68,34.39,MEDIUM,Williams,False,2025,United States
SAI,92.424,1.0,1.0,,31.052,29.14,MEDIUM,Williams,False,2025,Italy
RUS,86.617,1.0,1.0,,33.777,24.336,SOFT,Mercedes,False,2025,Spain
BOR,106.89,1.0,1.0,,44.751,19.047,HARD,Kick Sauber,False,2025,Japan
NOR,80.728,1.0,1.0,,27.292,22.985,MEDIUM,McLaren,False,2025,Netherlands
HAD,141.02,1.0,1.0,,36.83,62.511,HARD,Racing Bulls,False,2025,Saudi Arabia
PIA,82.879,1.0,1.0,,32.049,24.119,SOFT,McLaren,False,2025,Spain
TSU,91.334,1.0,1.0,,26.598,32.884,HARD,Red Bull Racing,False,2025,Canada
PIA,124.986,1.0,1.0,,29.518,58.921,MEDIUM,McLaren,False,2025,Saudi Arabia
ALO,107.701,1.0,1.0,,42.042,34.736,MEDIUM,Aston Martin,False,2025,United States
GAS,97.21,1.0,1.0,,34.097,24.456,HARD,Alpine,False,2025,Hungary
ANT,132.418,1.0,1.0,,48.72,39.976,MEDIUM,Mercedes,False,2025,Azerbaijan
STR,139.485,1.0,1.0,,22.125,68.489,INTERMEDIATE,Aston Martin,False,2025,Australia
HAD,196.869,1.0,1.0,,78.19,46.492,INTERMEDIATE,Racing Bulls,False,2025,Belgium
RUS,103.905,1.0,1.0,,42.718,29.061,MEDIUM,Mercedes,False,2025,Singapore
BEA,92.93,1.0,1.0,,32.316,23.869,MEDIUM,Haas F1 Team,False,2025,Hungary
LEC,88.28,1.0,1.0,,30.558,28.013,MEDIUM,Ferrari,False,2025,Italy
TSU,102.862,1.0,1.0,,43.772,18.536,MEDIUM,Red Bull Racing,False,2025,Japan
LAW,95.435,1.0,1.0,,31.509,26.131,MEDIUM,Racing Bulls,False,2025,Qatar
HUL,94.468,1.0,1.0,,31.008,26.062,SOFT,Kick Sauber,False,2025,Qatar
NOR,87.43,1.0,1.0,,29.911,27.903,MEDIUM,McLaren,False,2025,Italy
LAW,108.219,1.0,1.0,,41.928,34.975,MEDIUM,Racing Bulls,False,2025,United States
TSU,104.935,1.0,1.0,,43.866,24.626,SOFT,Red Bull Racing,False,2025,Bahrain
PIA,80.531,1.0,1.0,,38.75,16.859,MEDIUM,McLaren,False,2025,Brazil
PIA,98.693,1.0,1.0,,42.13,23.956,SOFT,McLaren,False,2025,Bahrain
BOR,149.952,1.0,1.0,,44.862,60.721,MEDIUM,Kick Sauber,False,2025,Saudi Arabia
PIA,87.992,1.0,1.0,,30.023,28.116,MEDIUM,McLaren,False,2025,Italy
RUS,99.582,1.0,1.0,,42.305,23.82,SOFT,Mercedes,False,2025,Bahrain
COL,92.318,1.0,1.0,,35.213,25.536,SOFT,Alpine,False,2025,Spain
COL,78.477,2.0,1.0,22.294,24.724,31.459,MEDIUM,Alpine,False,2025,Canada
TSU,119.58,2.0,1.0,19.921,74.7,24.959,HARD,Red Bull Racing,False,2025,Brazil
VER,120.413,2.0,1.0,21.32,75.859,23.234,HARD,Red Bull Racing,False,2025,Brazil
HAD,106.339,2.0,1.0,19.561,66.546,20.232,SOFT,Racing Bulls,False,2025,Brazil
STR,77.82,2.0,1.0,26.754,27.915,23.151,MEDIUM,Aston Martin,False,2025,Netherlands
RUS,111.333,2.0,1.0,23.139,53.535,34.659,MEDIUM,Mercedes,False,2025,Austria
HUL,99.965,2.0,1.0,26.294,30.693,42.978,MEDIUM,Kick Sauber,False,2025,China
BOR,84.823,2.0,1.0,27.588,28.937,28.298,MEDIUM,Kick Sauber,False,2025,Italy
ALB,102.374,2.0,1.0,30.026,43.752,28.596,MEDIUM,Williams,False,2025,Singapore
LAW,100.13,2.0,1.0,31.884,43.579,24.667,MEDIUM,Racing Bulls,False,2025,Bahrain
BOR,79.187,2.0,1.0,22.856,25.008,31.323,HARD,Kick Sauber,False,2025,Canada
LEC,85.178,2.0,1.0,27.47,29.358,28.35,MEDIUM,Ferrari,False,2025,Italy
LEC,137.868,2.0,1.0,47.82,53.895,36.153,MEDIUM,Ferrari,False,2025,United Kingdom
ALO,102.426,2.0,1.0,28.119,40.261,34.046,MEDIUM,Aston Martin,False,2025,United States
COL,86.775,2.0,1.0,28.152,30.192,28.431,MEDIUM,Alpine,False,2025,Italy
ANT,76.584,2.0,1.0,21.887,24.289,30.408,MEDIUM,Mercedes,False,2025,Canada
HUL,88.911,2.0,1.0,32.447,30.059,26.405,SOFT,Kick Sauber,False,2025,Qatar
TSU,96.076,2.0,1.0,35.007,42.691,18.378,MEDIUM,Red Bull Racing,False,2025,Japan
PIA,106.466,2.0,1.0,34.039,45.86,26.567,MEDIUM,McLaren,False,2025,Monaco
NOR,100.65,2.0,1.0,27.278,39.909,33.463,MEDIUM,McLaren,False,2025,United States
COL,77.627,2.0,1.0,26.856,27.72,23.051,SOFT,Alpine,False,2025,Netherlands
ALB,99.821,2.0,1.0,31.871,43.578,24.372,SOFT,Williams,False,2025,Bahrain
HAM,137.611,2.0,1.0,52.654,49.054,35.903,INTERMEDIATE,Ferrari,False,2025,United Kingdom
TSU,108.876,2.0,2.0,31.845,47.901,29.13,HARD,Red Bull Racing,False,2025,Monaco
NOR,89.893,2.0,1.0,18.3,38.239,33.354,MEDIUM,McLaren,False,2025,United Arab Emirates
OCO,79.243,2.0,1.0,22.95,25.028,31.265,HARD,Haas F1 Team,False,2025,Canada
PIA,105.122,2.0,1.0,19.585,65.29,20.247,MEDIUM,McLaren,False,2025,Brazil
HUL,102.067,2.0,1.0,27.852,40.194,34.021,MEDIUM,Kick Sauber,False,2025,United States
COL,83.993,2.0,1.0,24.778,34.042,25.173,SOFT,Alpine,False,2025,Spain
PIA,85.759,2.0,1.0,27.817,29.686,28.256,MEDIUM,McLaren,False,2025,Italy
COL,92.07,2.0,1.0,18.838,38.213,35.019,MEDIUM,Alpine,False,2025,United Arab Emirates
OCO,85.897,2.0,1.0,28.398,28.92,28.579,HARD,Haas F1 Team,False,2025,Italy
HAD,106.692,2.0,1.0,36.151,45.078,25.463,MEDIUM,Racing Bulls,False,2025,Monaco
GAS,86.563,2.0,1.0,28.186,29.769,28.608,HARD,Alpine,False,2025,Italy
NOR,93.947,2.0,1.0,33.809,42.049,18.089,MEDIUM,McLaren,False,2025,Japan
VER,83.412,2.0,1.0,29.364,32.6,21.448,MEDIUM,Red Bull Racing,False,2025,Mexico
NOR,76.686,2.0,1.0,26.261,27.587,22.838,MEDIUM,McLaren,False,2025,Netherlands
BOR,96.988,2.0,1.0,35.261,43.238,18.489,HARD,Kick Sauber,False,2025,Japan
SAI,85.628,2.0,1.0,27.813,29.35,28.465,MEDIUM,Williams,False,2025,Italy
OCO,140.933,2.0,1.0,59.547,49.833,31.553,INTERMEDIATE,Haas F1 Team,False,2025,United Kingdom
ANT,98.187,2.0,1.0,31.202,42.869,24.116,SOFT,Mercedes,False,2025,Bahrain
NOR,83.889,2.0,1.0,27.675,28.557,27.657,MEDIUM,McLaren,False,2025,Italy
LEC,85.178,2.0,1.0,27.47,29.358,28.35,MEDIUM,Ferrari,False,2025,Italy
VER,84.859,2.0,1.0,28.457,28.843,27.559,MEDIUM,Red Bull Racing,False,2025,Italy
BEA,84.727,2.0,1.0,30.443,30.866,23.418,MEDIUM,Haas F1 Team,False,2025,Hungary
RUS,99.149,2.0,1.0,29.263,41.666,28.22,MEDIUM,Mercedes,False,2025,Singapore
ALB,99.443,2.0,1.0,26.548,30.323,42.572,MEDIUM,Williams,False,2025,China
ALO,102.426,2.0,1.0,28.119,40.261,34.046,MEDIUM,Aston Martin,False,2025,United States
SAI,138.077,2.0,1.0,57.172,47.311,33.594,INTERMEDIATE,Williams,False,2025,United Kingdom
TSU,102.044,2.0,1.0,27.858,40.113,34.073,MEDIUM,Red Bull Racing,False,2025,United States
SAI,79.473,2.0,1.0,22.98,25.104,31.389,HARD,Williams,False,2025,Canada
STR,116.064,2.0,1.0,20.006,74.948,21.11,HARD,Aston Martin,False,2025,Brazil
ALO,95.686,2.0,1.0,34.527,42.791,18.368,MEDIUM,Aston Martin,False,2025,Japan
ANT,101.43,2.0,1.0,27.854,40.202,33.374,MEDIUM,Mercedes,False,2025,United States
RUS,109.497,2.0,1.0,19.697,68.102,21.698,MEDIUM,Mercedes,False,2025,Brazil
LAW,107.67,2.0,1.0,19.748,67.259,20.663,SOFT,Racing Bulls,False,2025,Brazil
BOR,84.823,2.0,1.0,27.588,28.937,28.298,MEDIUM,Kick Sauber,False,2025,Italy
STR,103.649,2.0,1.0,28.515,40.317,34.817,SOFT,Aston Martin,False,2025,United States
LEC,83.141,2.0,1.0,29.322,32.54,21.279,SOFT,Ferrari,False,2025,Mexico
RUS,90.629,2.0,1.0,18.205,38.156,34.268,MEDIUM,Mercedes,False,2025,United Arab Emirates
PIA,77.51,2.0,1.0,22.049,24.57,30.891,MEDIUM,McLaren,False,2025,Canada
VER,89.117,2.0,1.0,18.085,38.383,32.649,MEDIUM,Red Bull Racing,False,2025,United Arab Emirates
HUL,100.634,2.0,1.0,31.807,44.277,24.55,SOFT,Kick Sauber,False,2025,Bahrain
SAI,96.248,2.0,1.0,35.24,42.827,18.181,MEDIUM,Williams,False,2025,Japan
GAS,103.048,2.0,1.0,28.344,40.475,34.229,MEDIUM,Alpine,False,2025,United States
SAI,101.311,2.0,1.0,27.828,39.965,33.518,MEDIUM,Williams,False,2025,United States
HUL,102.067,2.0,1.0,27.852,40.194,34.021,MEDIUM,Kick Sauber,False,2025,United States
LAW,83.22,2.0,1.0,24.72,33.666,24.834,SOFT,Racing Bulls,False,2025,Spain
TSU,102.044,2.0,1.0,27.858,40.113,34.073,MEDIUM,Red Bull Racing,False,2025,United States
ANT,85.051,2.0,1.0,30.377,30.905,23.769,MEDIUM,Mercedes,False,2025,Hungary
TSU,102.044,2.0,1.0,27.858,40.113,34.073,MEDIUM,Red Bull Racing,False,2025,United States
ANT,102.524,2.0,1.0,19.428,61.467,21.629,SOFT,Mercedes,False,2025,Brazil
BEA,99.977,2.0,1.0,26.55,30.65,42.777,HARD,Haas F1 Team,False,2025,China
COL,85.444,2.0,1.0,30.328,33.12,21.996,HARD,Alpine,False,2025,Mexico
BEA,78.823,2.0,1.0,22.755,24.979,31.089,MEDIUM,Haas F1 Team,False,2025,Canada
RUS,111.593,2.0,1.0,38.966,47.377,25.25,HARD,Mercedes,False,2025,Monaco
HAD,84.042,2.0,1.0,29.672,32.648,21.722,MEDIUM,Racing Bulls,False,2025,Mexico
STR,103.649,2.0,1.0,28.515,40.317,34.817,SOFT,Aston Martin,False,2025,United States
STR,100.25,2.0,1.0,31.884,43.792,24.574,SOFT,Aston Martin,False,2025,Bahrain
BOR,137.78,2.0,1.0,47.212,52.669,37.899,MEDIUM,Kick Sauber,False,2025,United Kingdom
OCO,96.899,2.0,1.0,35.138,43.339,18.422,HARD,Haas F1 Team,False,2025,Japan
BOR,84.59,2.0,1.0,29.953,32.985,21.652,MEDIUM,Kick Sauber,False,2025,Mexico
PIA,80.211,2.0,1.0,24.207,32.317,23.687,SOFT,McLaren,False,2025,Spain
OCO,90.504,2.0,1.0,18.317,38.134,34.053,MEDIUM,Haas F1 Team,False,2025,United Arab Emirates
ALB,99.821,2.0,1.0,31.871,43.578,24.372,SOFT,Williams,False,2025,Bahrain
OCO,84.048,2.0,1.0,29.627,32.697,21.724,SOFT,Haas F1 Team,False,2025,Mexico
ANT,91.715,2.0,1.0,18.611,38.218,34.886,HARD,Mercedes,False,2025,United Arab Emirates
TSU,106.849,2.0,1.0,25.437,46.587,34.825,MEDIUM,Red Bull Racing,False,2025,Austria
LEC,98.048,2.0,1.0,31.404,42.615,24.029,MEDIUM,Ferrari,False,2025,Bahrain
