Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
LEC,99.307,8.0,1.0,26.88,39.629,32.798,MEDIUM,Ferrari,False,2024,United States
ALB,77.266,8.0,1.0,26.338,28.07,22.858,MEDIUM,Williams,False,2024,Netherlands
PIA,91.133,8.0,1.0,26.733,29.314,35.086,INTERMEDIATE,McLaren,False,2024,Canada
MAG,93.204,8.0,1.0,29.649,37.996,25.559,MEDIUM,Haas F1 Team,False,2024,United Kingdom
OCO,101.675,8.0,1.0,27.271,40.504,33.9,MEDIUM,Alpine,False,2024,United States
COL,86.385,8.0,1.0,27.774,29.618,28.993,MEDIUM,Williams,False,2024,Italy
STR,82.941,8.0,1.0,29.212,32.457,21.272,MEDIUM,Aston Martin,False,2024,Mexico
SAR,99.655,8.0,2.0,36.25,44.365,19.04,HARD,Williams,False,2024,Japan
ALO,98.103,8.0,1.0,31.024,42.689,24.39,SOFT,Aston Martin,False,2024,Bahrain
PIA,100.678,8.0,1.0,27.352,39.782,33.544,MEDIUM,McLaren,False,2024,United States
LEC,98.727,8.0,1.0,28.889,42.092,27.746,MEDIUM,Ferrari,False,2024,Singapore
SAI,102.951,8.0,1.0,27.48,31.199,44.272,MEDIUM,Ferrari,False,2024,China
ALO,71.608,8.0,1.0,17.593,32.041,21.974,MEDIUM,Aston Martin,False,2024,Austria
TSU,84.629,8.0,1.0,30.166,30.544,23.919,MEDIUM,RB,False,2024,Hungary
NOR,91.299,8.0,1.0,26.629,29.32,35.35,INTERMEDIATE,McLaren,False,2024,Canada
SAI,81.284,8.0,1.0,28.895,31.701,20.688,MEDIUM,Ferrari,False,2024,Mexico
STR,101.873,8.0,1.0,27.435,40.617,33.821,HARD,Aston Martin,False,2024,United States
MAG,99.172,8.0,1.0,31.557,43.072,24.543,SOFT,Haas F1 Team,False,2024,Bahrain
HUL,98.821,8.0,1.0,29.233,41.858,27.73,MEDIUM,Haas F1 Team,False,2024,Singapore
SAR,72.104,8.0,2.0,17.915,32.03,22.159,MEDIUM,Williams,False,2024,Austria
PIA,83.052,8.0,1.0,28.843,18.018,36.191,MEDIUM,McLaren,False,2024,Australia
OCO,111.396,8.0,1.0,39.954,45.885,25.557,HARD,Alpine,False,2024,Azerbaijan
LEC,84.569,8.0,1.0,27.557,28.771,28.241,MEDIUM,Ferrari,False,2024,Italy
RIC,82.433,8.0,2.0,21.868,38.303,22.262,HARD,RB,False,2024,Monaco
HUL,83.838,8.0,1.0,29.28,18.187,36.371,HARD,Haas F1 Team,False,2024,Australia
RIC,115.595,8.0,1.0,31.294,50.321,33.98,SOFT,RB,False,2024,Belgium
RUS,86.433,8.0,1.0,32.234,29.171,25.028,MEDIUM,Mercedes,False,2024,Qatar
SAR,87.436,8.0,1.0,30.388,30.909,26.139,MEDIUM,Williams,False,2024,Hungary
PIA,100.678,8.0,1.0,27.352,39.782,33.544,MEDIUM,McLaren,False,2024,United States
TSU,101.101,8.0,1.0,27.225,40.265,33.611,MEDIUM,RB,False,2024,United States
MAG,100.836,8.0,1.0,27.075,40.118,33.643,MEDIUM,Haas F1 Team,False,2024,United States
HAM,98.096,8.0,2.0,35.574,43.767,18.755,HARD,Mercedes,False,2024,Japan
TSU,98.513,8.0,1.0,31.298,42.871,24.344,SOFT,RB,False,2024,Bahrain
MAG,85.966,8.0,1.0,27.831,29.342,28.793,MEDIUM,Haas F1 Team,False,2024,Italy
RIC,99.529,8.0,1.0,31.254,43.578,24.697,SOFT,RB,False,2024,Bahrain
PIA,83.892,8.0,1.0,30.068,30.192,23.632,MEDIUM,McLaren,False,2024,Hungary
VER,97.024,8.0,1.0,31.041,42.077,23.906,SOFT,Red Bull Racing,False,2024,Bahrain
PER,93.132,8.0,1.0,27.194,30.32,35.618,INTERMEDIATE,Red Bull Racing,False,2024,Canada
HUL,90.089,8.0,1.0,18.168,37.991,33.93,MEDIUM,Haas F1 Team,False,2024,United Arab Emirates
SAR,99.58,8.0,1.0,31.566,43.336,24.678,SOFT,Williams,False,2024,Bahrain
BOT,77.204,8.0,1.0,26.236,27.91,23.058,SOFT,Kick Sauber,False,2024,Netherlands
VER,76.347,8.0,1.0,25.73,27.846,22.771,MEDIUM,Red Bull Racing,False,2024,Netherlands
HUL,84.829,8.0,2.0,30.071,30.947,23.811,HARD,Haas F1 Team,False,2024,Hungary
OCO,98.999,8.0,1.0,29.083,42.263,27.653,MEDIUM,Alpine,False,2024,Singapore
RUS,98.192,8.0,2.0,35.712,43.769,18.711,HARD,Mercedes,False,2024,Japan
RUS,76.62,8.0,1.0,25.886,27.915,22.819,MEDIUM,Mercedes,False,2024,Netherlands
STR,101.873,8.0,1.0,27.435,40.617,33.821,HARD,Aston Martin,False,2024,United States
ZHO,84.402,8.0,2.0,29.497,18.682,36.223,HARD,Kick Sauber,False,2024,Australia
ZHO,82.57,8.0,1.0,24.328,33.41,24.832,SOFT,Kick Sauber,False,2024,Spain
HAM,81.538,8.0,1.0,23.96,32.882,24.696,SOFT,Mercedes,False,2024,Spain
STR,103.068,8.0,1.0,27.53,31.045,44.493,SOFT,Aston Martin,False,2024,China
ZHO,99.646,8.0,1.0,31.786,43.138,24.722,SOFT,Kick Sauber,False,2024,Bahrain
VER,89.824,8.0,1.0,18.021,37.966,33.837,MEDIUM,Red Bull Racing,False,2024,United Arab Emirates
RUS,110.548,8.0,1.0,31.213,49.941,29.394,MEDIUM,Mercedes,False,2024,Belgium
TSU,82.959,8.0,1.0,24.274,33.547,25.138,SOFT,RB,False,2024,Spain
MAG,87.707,8.0,1.0,32.541,29.516,25.65,MEDIUM,Haas F1 Team,False,2024,Qatar
ZHO,111.313,8.0,1.0,40.247,45.579,25.487,HARD,Kick Sauber,False,2024,Azerbaijan
MAG,100.836,8.0,1.0,27.075,40.118,33.643,MEDIUM,Haas F1 Team,False,2024,United States
STR,111.57,8.0,1.0,31.253,50.602,29.715,MEDIUM,Aston Martin,False,2024,Belgium
LEC,107.672,8.0,1.0,38.246,43.69,25.736,MEDIUM,Ferrari,False,2024,Azerbaijan
LEC,81.03,8.0,2.0,21.25,38.171,21.609,HARD,Ferrari,False,2024,Monaco
COL,85.762,8.0,1.0,21.581,45.823,18.358,INTERMEDIATE,Williams,False,2024,Brazil
SAI,98.183,8.0,1.0,31.341,42.701,24.141,SOFT,Ferrari,False,2024,Bahrain
GAS,92.862,8.0,1.0,26.836,30.024,36.002,INTERMEDIATE,Alpine,False,2024,Canada
ZHO,86.411,8.0,1.0,27.845,29.699,28.867,MEDIUM,Kick Sauber,False,2024,Italy
PER,97.838,8.0,1.0,31.305,42.428,24.105,SOFT,Red Bull Racing,False,2024,Bahrain
GAS,81.748,8.0,1.0,24.033,33.078,24.637,SOFT,Alpine,False,2024,Spain
RIC,77.37,8.0,1.0,26.5,27.79,23.08,MEDIUM,RB,False,2024,Netherlands
COL,83.241,8.0,1.0,29.319,32.574,21.348,HARD,Williams,False,2024,Mexico
VER,100.082,8.0,1.0,26.809,39.973,33.3,MEDIUM,Red Bull Racing,False,2024,United States
GAS,101.037,8.0,1.0,27.195,40.157,33.685,MEDIUM,Alpine,False,2024,United States
ZHO,88.369,8.0,1.0,32.515,29.871,25.983,MEDIUM,Kick Sauber,False,2024,Qatar
ZHO,78.564,8.0,1.0,27.362,27.882,23.32,MEDIUM,Kick Sauber,False,2024,Netherlands
BOT,126.645,8.0,1.0,28.925,18.345,79.375,MEDIUM,Kick Sauber,False,2024,Australia
ALB,84.624,8.0,2.0,30.149,30.796,23.679,HARD,Williams,False,2024,Hungary
PIA,84.57,8.0,1.0,27.665,28.777,28.128,MEDIUM,McLaren,False,2024,Italy
NOR,76.169,8.0,1.0,25.599,27.831,22.739,MEDIUM,McLaren,False,2024,Netherlands
TSU,85.28,8.0,1.0,21.697,45.33,18.253,INTERMEDIATE,RB,False,2024,Brazil
NOR,81.443,8.0,1.0,24.019,32.822,24.602,SOFT,McLaren,False,2024,Spain
ZHO,99.646,8.0,1.0,31.786,43.138,24.722,SOFT,Kick Sauber,False,2024,Bahrain
RIC,93.341,8.0,1.0,27.726,29.971,35.644,INTERMEDIATE,RB,False,2024,Canada
BOT,82.249,8.0,2.0,21.812,38.218,22.219,MEDIUM,Kick Sauber,False,2024,Monaco
PIA,98.222,8.0,2.0,35.648,43.759,18.815,MEDIUM,McLaren,False,2024,Japan
BEA,111.194,8.0,1.0,40.61,45.015,25.569,MEDIUM,Haas F1 Team,False,2024,Azerbaijan
OCO,101.675,8.0,1.0,27.271,40.504,33.9,MEDIUM,Alpine,False,2024,United States
RUS,96.92,8.0,1.0,28.679,18.251,49.99,MEDIUM,Mercedes,False,2024,Australia
VER,81.657,8.0,2.0,21.194,38.504,21.959,MEDIUM,Red Bull Racing,False,2024,Monaco
PIA,86.322,8.0,1.0,32.043,29.38,24.899,MEDIUM,McLaren,False,2024,Qatar
HUL,109.333,8.0,1.0,39.141,44.901,25.291,MEDIUM,Haas F1 Team,False,2024,Azerbaijan
LEC,70.735,8.0,2.0,17.783,31.544,21.408,HARD,Ferrari,False,2024,Austria
HAM,71.21,8.0,1.0,17.502,32.089,21.619,MEDIUM,Mercedes,False,2024,Austria
HAM,84.871,8.0,1.0,27.605,28.975,28.291,MEDIUM,Mercedes,False,2024,Italy
OCO,82.98,8.0,1.0,28.72,18.308,35.952,MEDIUM,Alpine,False,2024,Australia
HUL,77.416,8.0,1.0,26.438,28.075,22.903,MEDIUM,Haas F1 Team,False,2024,Netherlands
MAG,99.601,8.0,2.0,36.395,44.266,18.94,MEDIUM,Haas F1 Team,False,2024,Japan
ZHO,109.478,8.0,1.0,27.849,31.586,50.043,MEDIUM,Kick Sauber,False,2024,China
MAG,90.423,8.0,1.0,18.19,38.588,33.645,MEDIUM,Haas F1 Team,False,2024,United Arab Emirates
STR,98.857,8.0,1.0,30.963,43.37,24.524,SOFT,Aston Martin,False,2024,Bahrain
LAW,82.947,8.0,1.0,29.276,32.383,21.288,HARD,RB,False,2024,Mexico
VER,84.292,8.0,1.0,30.119,30.474,23.699,MEDIUM,Red Bull Racing,False,2024,Hungary
NOR,92.018,8.0,1.0,29.566,37.16,25.292,MEDIUM,McLaren,False,2024,United Kingdom
BOT,96.706,8.0,3.0,34.647,43.282,18.777,HARD,Kick Sauber,False,2024,Japan
BOT,111.315,8.0,1.0,40.132,45.409,25.774,MEDIUM,Kick Sauber,False,2024,Azerbaijan
VER,90.766,8.0,1.0,26.684,29.016,35.066,INTERMEDIATE,Red Bull Racing,False,2024,Canada
ZHO,86.164,8.0,1.0,21.993,45.397,18.774,INTERMEDIATE,Kick Sauber,False,2024,Brazil
RUS,81.612,8.0,2.0,21.689,38.104,21.819,MEDIUM,Mercedes,False,2024,Monaco
RIC,109.721,8.0,1.0,39.402,44.763,25.556,HARD,RB,False,2024,Azerbaijan
HUL,124.815,8.0,2.0,46.189,49.36,29.266,HARD,Haas F1 Team,False,2024,Belgium
OCO,93.79,8.0,1.0,29.827,38.691,25.272,SOFT,Alpine,False,2024,United Kingdom
TSU,92.623,8.0,1.0,29.529,37.831,25.263,MEDIUM,RB,False,2024,United Kingdom
DOO,90.952,8.0,1.0,18.197,39.06,33.695,MEDIUM,Alpine,False,2024,United Arab Emirates
PIA,97.956,8.0,1.0,31.179,42.533,24.244,SOFT,McLaren,False,2024,Bahrain
OCO,100.009,8.0,2.0,36.225,44.638,19.146,HARD,Alpine,False,2024,Japan
RUS,85.157,8.0,1.0,30.326,30.833,23.998,HARD,Mercedes,False,2024,Hungary
ALO,98.103,8.0,1.0,31.024,42.689,24.39,SOFT,Aston Martin,False,2024,Bahrain
LEC,99.307,8.0,1.0,26.88,39.629,32.798,MEDIUM,Ferrari,False,2024,United States
GAS,87.881,8.0,1.0,32.603,29.575,25.703,MEDIUM,Alpine,False,2024,Qatar
LAW,101.557,8.0,1.0,27.673,40.052,33.832,HARD,RB,False,2024,United States
HAM,77.471,8.0,1.0,26.464,27.998,23.009,SOFT,Mercedes,False,2024,Netherlands
SAR,115.636,8.0,1.0,31.514,50.196,33.926,MEDIUM,Williams,False,2024,Belgium
PIA,85.322,8.0,1.0,21.744,45.208,18.37,INTERMEDIATE,McLaren,False,2024,Brazil
ALB,115.365,8.0,1.0,31.586,50.028,33.751,MEDIUM,Williams,False,2024,Belgium
RUS,101.524,8.0,1.0,27.29,40.254,33.98,HARD,Mercedes,False,2024,United States
HAM,90.218,8.0,1.0,18.077,38.462,33.679,HARD,Mercedes,False,2024,United Arab Emirates
PIA,83.399,8.0,1.0,29.264,32.75,21.385,MEDIUM,McLaren,False,2024,Mexico
ALB,92.963,8.0,1.0,27.244,29.825,35.894,INTERMEDIATE,Williams,False,2024,Canada
SAI,71.137,8.0,1.0,17.851,31.708,21.578,MEDIUM,Ferrari,False,2024,Austria
NOR,84.454,8.0,1.0,21.58,44.756,18.118,INTERMEDIATE,McLaren,False,2024,Brazil
RUS,89.988,8.0,1.0,17.962,38.422,33.604,MEDIUM,Mercedes,False,2024,United Arab Emirates
PIA,81.058,8.0,2.0,21.425,37.957,21.676,HARD,McLaren,False,2024,Monaco
HAM,98.221,8.0,1.0,31.079,42.886,24.256,SOFT,Mercedes,False,2024,Bahrain
VER,80.989,8.0,1.0,24.111,32.622,24.256,SOFT,Red Bull Racing,False,2024,Spain
OCO,93.301,8.0,1.0,27.146,30.154,36.001,INTERMEDIATE,Alpine,False,2024,Canada
SAR,92.806,8.0,1.0,29.748,37.767,25.291,MEDIUM,Williams,False,2024,United Kingdom
RIC,83.608,8.0,2.0,29.153,18.481,35.974,HARD,RB,False,2024,Australia
VER,84.918,8.0,1.0,27.712,29.036,28.17,HARD,Red Bull Racing,False,2024,Italy
HUL,84.701,8.0,1.0,21.569,44.674,18.458,INTERMEDIATE,Haas F1 Team,False,2024,Brazil
SAI,82.303,8.0,1.0,28.562,18.397,35.344,MEDIUM,Ferrari,False,2024,Australia
STR,99.738,8.0,1.0,29.283,42.516,27.939,HARD,Aston Martin,False,2024,Singapore
SAR,83.345,8.0,1.0,23.973,34.129,25.243,SOFT,Williams,False,2024,Spain
TSU,71.722,8.0,1.0,17.837,31.987,21.898,MEDIUM,RB,False,2024,Austria
STR,140.862,8.0,3.0,71.374,32.672,36.816,HARD,Aston Martin,False,2024,Qatar
STR,81.653,8.0,2.0,21.713,38.133,21.807,MEDIUM,Aston Martin,False,2024,Monaco
SAI,108.482,8.0,1.0,38.577,44.142,25.763,MEDIUM,Ferrari,False,2024,Azerbaijan
ALB,103.991,8.0,1.0,27.722,31.602,44.667,MEDIUM,Williams,False,2024,China
HUL,101.285,8.0,1.0,27.263,40.071,33.951,MEDIUM,Haas F1 Team,False,2024,United States
MAG,77.147,8.0,1.0,26.359,27.774,23.014,HARD,Haas F1 Team,False,2024,Netherlands
HUL,85.351,8.0,2.0,27.613,29.199,28.539,HARD,Haas F1 Team,False,2024,Italy
ALO,82.542,8.0,1.0,24.539,33.121,24.882,SOFT,Aston Martin,False,2024,Spain
GAS,77.081,8.0,1.0,26.126,27.883,23.072,MEDIUM,Alpine,False,2024,Netherlands
SAR,82.221,8.0,2.0,21.582,38.156,22.483,HARD,Williams,False,2024,Monaco
TSU,111.369,8.0,1.0,31.518,50.143,29.708,MEDIUM,RB,False,2024,Belgium
SAI,80.272,8.0,2.0,21.208,37.732,21.332,HARD,Ferrari,False,2024,Monaco
PER,101.129,8.0,1.0,27.156,40.119,33.854,MEDIUM,Red Bull Racing,False,2024,United States
NOR,82.63,8.0,1.0,28.705,18.245,35.68,MEDIUM,McLaren,False,2024,Australia
TSU,101.101,8.0,1.0,27.225,40.265,33.611,MEDIUM,RB,False,2024,United States
RUS,109.351,8.0,1.0,39.289,44.561,25.501,MEDIUM,Mercedes,False,2024,Azerbaijan
ALB,102.144,8.0,2.0,27.69,40.489,33.965,MEDIUM,Williams,False,2024,United States
ALO,98.542,8.0,1.0,28.828,42.038,27.676,MEDIUM,Aston Martin,False,2024,Singapore
TSU,90.392,8.0,1.0,18.111,38.656,33.625,MEDIUM,RB,False,2024,United Arab Emirates
LEC,98.136,8.0,1.0,31.2,42.753,24.183,SOFT,Ferrari,False,2024,Bahrain
OCO,101.675,8.0,1.0,27.271,40.504,33.9,MEDIUM,Alpine,False,2024,United States
ALB,88.499,8.0,1.0,32.96,29.674,25.865,MEDIUM,Williams,False,2024,Qatar
VER,92.038,8.0,1.0,29.655,37.087,25.296,MEDIUM,Red Bull Racing,False,2024,United Kingdom
ZHO,90.298,8.0,1.0,18.151,38.658,33.489,MEDIUM,Kick Sauber,False,2024,United Arab Emirates
OCO,83.548,8.0,1.0,29.271,32.747,21.53,HARD,Alpine,False,2024,Mexico
OCO,86.053,8.0,1.0,27.615,29.699,28.739,HARD,Alpine,False,2024,Italy
OCO,84.954,8.0,1.0,21.492,45.136,18.326,INTERMEDIATE,Alpine,False,2024,Brazil
PIA,71.351,8.0,1.0,17.844,32.137,21.37,MEDIUM,McLaren,False,2024,Austria
ALO,101.508,8.0,1.0,27.534,40.251,33.723,MEDIUM,Aston Martin,False,2024,United States
NOR,80.82,8.0,2.0,21.342,37.851,21.627,HARD,McLaren,False,2024,Monaco
LEC,99.307,8.0,1.0,26.88,39.629,32.798,MEDIUM,Ferrari,False,2024,United States
RUS,70.655,8.0,1.0,17.696,31.695,21.264,MEDIUM,Mercedes,False,2024,Austria
TSU,118.044,8.0,3.0,55.92,43.131,18.993,HARD,RB,False,2024,Japan
HUL,101.285,8.0,1.0,27.263,40.071,33.951,MEDIUM,Haas F1 Team,False,2024,United States
BOT,85.188,8.0,1.0,30.475,30.791,23.922,MEDIUM,Kick Sauber,False,2024,Hungary
GAS,111.388,8.0,1.0,31.603,50.117,29.668,MEDIUM,Alpine,False,2024,Belgium
PIA,97.956,8.0,1.0,31.179,42.533,24.244,SOFT,McLaren,False,2024,Bahrain
VER,100.082,8.0,1.0,26.809,39.973,33.3,MEDIUM,Red Bull Racing,False,2024,United States
ZHO,93.889,8.0,1.0,27.722,29.899,36.268,INTERMEDIATE,Kick Sauber,False,2024,Canada
SAI,100.944,8.0,1.0,27.544,40.262,33.138,MEDIUM,Ferrari,False,2024,United States
PIA,102.627,8.0,1.0,27.427,30.943,44.257,MEDIUM,McLaren,False,2024,China
VER,84.918,8.0,1.0,27.712,29.036,28.17,HARD,Red Bull Racing,False,2024,Italy
PIA,84.57,8.0,1.0,27.665,28.777,28.128,MEDIUM,McLaren,False,2024,Italy
MAG,84.576,8.0,2.0,29.687,30.955,23.934,HARD,Haas F1 Team,False,2024,Hungary
SAI,84.87,8.0,1.0,27.744,29.012,28.114,MEDIUM,Ferrari,False,2024,Italy
NOR,84.674,8.0,1.0,27.651,28.986,28.037,MEDIUM,McLaren,False,2024,Italy
HUL,81.841,8.0,1.0,24.256,32.885,24.7,SOFT,Haas F1 Team,False,2024,Spain
LAW,101.557,8.0,1.0,27.673,40.052,33.832,HARD,RB,False,2024,United States
VER,86.28,8.0,1.0,32.029,29.033,25.218,MEDIUM,Red Bull Racing,False,2024,Qatar
HUL,97.616,8.0,3.0,35.737,43.289,18.59,HARD,Haas F1 Team,False,2024,Japan
BOT,86.206,8.0,1.0,28.05,29.472,28.684,HARD,Kick Sauber,False,2024,Italy
GAS,86.465,8.0,1.0,27.82,29.774,28.871,MEDIUM,Alpine,False,2024,Italy
OCO,81.784,8.0,1.0,24.086,33.077,24.621,SOFT,Alpine,False,2024,Spain
RUS,91.731,8.0,1.0,29.582,36.966,25.183,MEDIUM,Mercedes,False,2024,United Kingdom
LEC,102.969,8.0,1.0,27.283,31.48,44.206,MEDIUM,Ferrari,False,2024,China
ALB,85.963,8.0,1.0,27.8,29.64,28.523,MEDIUM,Williams,False,2024,Italy
RUS,97.862,8.0,1.0,31.238,42.646,23.978,SOFT,Mercedes,False,2024,Bahrain
SAI,84.408,8.0,1.0,30.304,30.381,23.723,MEDIUM,Ferrari,False,2024,Hungary
BOT,88.501,8.0,1.0,32.733,29.804,25.964,MEDIUM,Kick Sauber,False,2024,Qatar
HAM,88.164,8.0,2.0,34.166,18.449,35.549,HARD,Mercedes,False,2024,Australia
TSU,87.737,8.0,1.0,32.831,29.455,25.451,MEDIUM,RB,False,2024,Qatar
ZHO,96.323,8.0,1.0,30.293,39.586,26.444,SOFT,Kick Sauber,False,2024,United Kingdom
HUL,101.285,8.0,1.0,27.263,40.071,33.951,MEDIUM,Haas F1 Team,False,2024,United States
MAG,99.172,8.0,1.0,31.557,43.072,24.543,SOFT,Haas F1 Team,False,2024,Bahrain
BOT,83.131,8.0,1.0,29.404,32.429,21.298,HARD,Kick Sauber,False,2024,Mexico
STR,98.61,8.0,2.0,35.783,43.867,18.96,SOFT,Aston Martin,False,2024,Japan
NOR,98.134,8.0,1.0,31.171,42.688,24.275,SOFT,McLaren,False,2024,Bahrain
NOR,70.512,8.0,1.0,17.696,31.522,21.294,MEDIUM,McLaren,False,2024,Austria
STR,101.873,8.0,1.0,27.435,40.617,33.821,HARD,Aston Martin,False,2024,United States
PER,85.051,8.0,1.0,30.195,31.007,23.849,HARD,Red Bull Racing,False,2024,Hungary
ZHO,101.474,8.0,1.0,27.418,40.156,33.9,MEDIUM,Kick Sauber,False,2024,United States
STR,71.701,8.0,1.0,17.474,32.278,21.949,MEDIUM,Aston Martin,False,2024,Austria
BOT,111.417,8.0,1.0,31.249,50.424,29.744,MEDIUM,Kick Sauber,False,2024,Belgium
LAW,85.237,8.0,1.0,21.639,45.338,18.26,INTERMEDIATE,RB,False,2024,Brazil
LEC,84.569,8.0,1.0,27.557,28.771,28.241,MEDIUM,Ferrari,False,2024,Italy
NOR,84.674,8.0,1.0,27.651,28.986,28.037,MEDIUM,McLaren,False,2024,Italy
HAM,92.524,8.0,1.0,27.042,29.756,35.726,INTERMEDIATE,Mercedes,False,2024,Canada
NOR,81.724,8.0,1.0,29.1,31.845,20.779,MEDIUM,McLaren,False,2024,Mexico
GAS,99.287,8.0,1.0,31.21,43.311,24.766,SOFT,Alpine,False,2024,Bahrain
OCO,77.699,8.0,1.0,26.391,28.006,23.302,MEDIUM,Alpine,False,2024,Netherlands
ALO,101.508,8.0,1.0,27.534,40.251,33.723,MEDIUM,Aston Martin,False,2024,United States
PER,93.407,8.0,1.0,29.702,38.411,25.294,HARD,Red Bull Racing,False,2024,United Kingdom
ALB,98.66,8.0,1.0,31.493,42.899,24.268,SOFT,Williams,False,2024,Bahrain
HAM,84.235,8.0,1.0,30.285,30.272,23.678,MEDIUM,Mercedes,False,2024,Hungary
VER,101.11,8.0,1.0,27.129,30.395,43.586,MEDIUM,Red Bull Racing,False,2024,China
NOR,88.86,8.0,1.0,18.085,38.175,32.6,MEDIUM,McLaren,False,2024,United Arab Emirates
OCO,99.422,8.0,1.0,31.252,43.382,24.788,SOFT,Alpine,False,2024,Bahrain
HAM,98.246,8.0,1.0,29.179,41.584,27.483,SOFT,Mercedes,False,2024,Singapore
STR,92.648,8.0,1.0,29.774,37.426,25.448,MEDIUM,Aston Martin,False,2024,United Kingdom
MAG,97.984,8.0,2.0,30.983,30.552,36.449,INTERMEDIATE,Haas F1 Team,False,2024,Canada
GAS,103.871,8.0,1.0,27.673,31.519,44.679,MEDIUM,Alpine,False,2024,China
PER,101.129,8.0,1.0,27.156,40.119,33.854,MEDIUM,Red Bull Racing,False,2024,United States
SAR,77.589,8.0,1.0,26.563,28.015,23.011,MEDIUM,Williams,False,2024,Netherlands
LEC,81.393,8.0,1.0,23.923,32.943,24.527,SOFT,Ferrari,False,2024,Spain
LEC,109.549,8.0,1.0,31.537,48.569,29.443,MEDIUM,Ferrari,False,2024,Belgium
PER,83.048,8.0,1.0,28.744,17.746,36.558,MEDIUM,Red Bull Racing,False,2024,Australia
PER,71.726,8.0,1.0,17.533,32.3,21.893,MEDIUM,Red Bull Racing,False,2024,Austria
SAI,100.944,8.0,1.0,27.544,40.262,33.138,MEDIUM,Ferrari,False,2024,United States
HUL,97.82,8.0,2.0,31.038,42.737,24.045,HARD,Haas F1 Team,False,2024,Bahrain
HUL,97.82,8.0,2.0,31.038,42.737,24.045,HARD,Haas F1 Team,False,2024,Bahrain
VER,108.643,8.0,1.0,38.88,44.103,25.66,MEDIUM,Red Bull Racing,False,2024,Azerbaijan
PER,97.22,8.0,2.0,35.093,43.381,18.746,MEDIUM,Red Bull Racing,False,2024,Japan
RIC,103.084,8.0,2.0,47.943,31.26,23.881,HARD,RB,False,2024,Hungary
GAS,99.287,8.0,1.0,31.21,43.311,24.766,SOFT,Alpine,False,2024,Bahrain
ALB,81.536,8.0,2.0,21.711,38.18,21.645,HARD,Williams,False,2024,Monaco
STR,110.315,8.0,2.0,39.499,45.08,25.736,HARD,Aston Martin,False,2024,Azerbaijan
RUS,84.588,8.0,1.0,21.633,44.652,18.303,INTERMEDIATE,Mercedes,False,2024,Brazil
TSU,93.491,8.0,1.0,27.943,29.484,36.064,INTERMEDIATE,RB,False,2024,Canada
SAI,98.183,8.0,1.0,31.341,42.701,24.141,SOFT,Ferrari,False,2024,Bahrain
RIC,71.708,8.0,1.0,17.489,31.97,22.249,MEDIUM,RB,False,2024,Austria
RUS,97.862,8.0,1.0,31.238,42.646,23.978,SOFT,Mercedes,False,2024,Bahrain
STR,97.362,8.0,1.0,28.791,18.042,50.529,MEDIUM,Aston Martin,False,2024,Australia
HAM,109.666,8.0,1.0,31.646,48.515,29.505,MEDIUM,Mercedes,False,2024,Belgium
RIC,99.615,8.0,1.0,29.435,42.308,27.872,SOFT,RB,False,2024,Singapore
MAG,71.634,8.0,1.0,17.497,32.165,21.972,MEDIUM,Haas F1 Team,False,2024,Austria
LEC,81.865,8.0,1.0,28.864,32.118,20.883,MEDIUM,Ferrari,False,2024,Mexico
VER,97.229,9.0,1.0,31.1,42.166,23.963,SOFT,Red Bull Racing,False,2024,Bahrain
STR,87.945,9.0,2.0,34.017,18.371,35.557,HARD,Aston Martin,False,2024,Australia
HAM,109.704,9.0,1.0,31.616,48.572,29.516,MEDIUM,Mercedes,False,2024,Belgium
RIC,99.598,9.0,1.0,29.431,42.252,27.915,SOFT,RB,False,2024,Singapore
TSU,92.88,9.0,1.0,27.124,29.76,35.996,INTERMEDIATE,RB,False,2024,Canada
RIC,71.451,9.0,1.0,17.469,31.956,22.026,MEDIUM,RB,False,2024,Austria
HAM,82.089,9.0,1.0,29.217,31.773,21.099,MEDIUM,Mercedes,False,2024,Mexico
RUS,97.73,9.0,1.0,31.12,42.578,24.032,SOFT,Mercedes,False,2024,Bahrain
ALO,85.969,9.0,1.0,27.763,29.441,28.765,MEDIUM,Aston Martin,False,2024,Italy
ALO,83.345,9.0,1.0,29.058,18.168,36.119,HARD,Aston Martin,False,2024,Australia
PER,101.768,9.0,1.0,27.242,30.619,43.907,MEDIUM,Red Bull Racing,False,2024,China
RUS,101.913,9.0,1.0,27.22,40.168,34.525,HARD,Mercedes,False,2024,United States
ALB,98.652,9.0,1.0,31.458,42.976,24.218,SOFT,Williams,False,2024,Bahrain
PER,71.528,9.0,1.0,17.916,31.879,21.733,MEDIUM,Red Bull Racing,False,2024,Austria
MAG,83.662,9.0,2.0,29.317,18.413,35.932,HARD,Haas F1 Team,False,2024,Australia
SAI,98.03,9.0,1.0,30.99,42.868,24.172,SOFT,Ferrari,False,2024,Bahrain
HAM,85.035,9.0,1.0,27.79,29.067,28.178,MEDIUM,Mercedes,False,2024,Italy
VER,97.89,9.0,1.0,28.961,41.421,27.508,MEDIUM,Red Bull Racing,False,2024,Singapore
NOR,101.688,9.0,1.0,27.142,30.741,43.805,MEDIUM,McLaren,False,2024,China
SAI,92.154,9.0,1.0,27.006,29.657,35.491,INTERMEDIATE,Ferrari,False,2024,Canada
